id,mass,sources
EVODEX.1-M387,-324.1056,"EVODEX.1-P2227,EVODEX.1-P2230,EVODEX.1-P2232,EVODEX.1-P4408,EVODEX.1-P4505"
EVODEX.1-M388,-203.07938999999996,"EVODEX.1-P4346,EVODEX.1-P4396,EVODEX.1-P4405,EVODEX.1-P4491,EVODEX.1-P4542"
EVODEX.1-M389,-365.13219,"EVODEX.1-P2242,EVODEX.1-P4351,EVODEX.1-P4352,EVODEX.1-P4532,EVODEX.1-P4534"
EVODEX.1-M390,365.13219,"EVODEX.1-P4535,EVODEX.1-P4537,EVODEX.1-P4539,EVODEX.1-P4540,EVODEX.1-P4541"
EVODEX.1-M391,-146.05790000000002,"EVODEX.1-P4441,EVODEX.1-P4453,EVODEX.1-P4481,EVODEX.1-P4494,EVODEX.1-P4495"
EVODEX.1-M568,176.03204,"EVODEX.1-P2300,EVODEX.1-P2304"
EVODEX.1-M395,146.05790000000002,"EVODEX.1-P2281,EVODEX.1-P2283,EVODEX.1-P2359,EVODEX.1-P2427,EVODEX.1-P4496"
EVODEX.1-M396,-176.03204,"EVODEX.1-P2306,EVODEX.1-P4471,EVODEX.1-P4472,EVODEX.1-P4523,EVODEX.1-P4524"
EVODEX.1-M159,159.93266,"EVODEX.1-P2514,EVODEX.1-P3327,EVODEX.1-P3333,EVODEX.1-P3359,EVODEX.1-P3475,EVODEX.1-P3559,EVODEX.1-P3585,EVODEX.1-P3586,EVODEX.1-P3591,EVODEX.1-P3609"
EVODEX.1-M400,-291.09541,"EVODEX.1-P4350,EVODEX.1-P4413,EVODEX.1-P4415,EVODEX.1-P4418,EVODEX.1-P4419"
EVODEX.1-M401,291.09541,"EVODEX.1-P2520,EVODEX.1-P2522,EVODEX.1-P2523,EVODEX.1-P2526,EVODEX.1-P2529"
EVODEX.1-M404,3.1307100000000005,"EVODEX.1-P2563,EVODEX.1-P2565,EVODEX.1-P2566,EVODEX.1-P2567,EVODEX.1-P2571"
EVODEX.1-M405,121.06411,"EVODEX.1-P2584,EVODEX.1-P2585,EVODEX.1-P2586,EVODEX.1-P2587,EVODEX.1-P2588"
EVODEX.1-M410,532.33386,"EVODEX.1-P2671,EVODEX.1-P2673,EVODEX.1-P2681,EVODEX.1-P2686,EVODEX.1-P2687"
EVODEX.1-M412,250.09416000000002,"EVODEX.1-P2768,EVODEX.1-P2778,EVODEX.1-P2788,EVODEX.1-P2793,EVODEX.1-P2798"
EVODEX.1-M440,-305.04136,"EVODEX.1-P3627,EVODEX.1-P3697,EVODEX.1-P3719,EVODEX.1-P3720,EVODEX.1-P3725"
EVODEX.1-M163,305.04136,"EVODEX.1-P3643,EVODEX.1-P3644,EVODEX.1-P3657,EVODEX.1-P3658,EVODEX.1-P3659,EVODEX.1-P3662,EVODEX.1-P3663,EVODEX.1-P3711,EVODEX.1-P3712,EVODEX.1-P3713"
EVODEX.1-M441,345.0475599999999,"EVODEX.1-P3620,EVODEX.1-P3621,EVODEX.1-P3626,EVODEX.1-P3641,EVODEX.1-P3642"
EVODEX.1-M443,682.49403,"EVODEX.1-P4250,EVODEX.1-P4252,EVODEX.1-P4253,EVODEX.1-P4254,EVODEX.1-P4255"
EVODEX.1-M444,-242.01913,"EVODEX.1-P4330,EVODEX.1-P4331,EVODEX.1-P4332,EVODEX.1-P4530,EVODEX.1-P4531"
EVODEX.1-M448,-190.04770000000002,"EVODEX.1-P4339,EVODEX.1-P4340,EVODEX.1-P4341,EVODEX.1-P4344,EVODEX.1-P4345"
EVODEX.1-M80,-156.10126,"EVODEX.1-P4555,EVODEX.1-P4584,EVODEX.1-P4591,EVODEX.1-P4617,EVODEX.1-P4631,EVODEX.1-P4665,EVODEX.1-P4677,EVODEX.1-P4678,EVODEX.1-P4685,EVODEX.1-P4743,EVODEX.1-P4763,EVODEX.1-P4780,EVODEX.1-P4919,EVODEX.1-P4922,EVODEX.1-P4933"
EVODEX.1-M164,-131.04057,"EVODEX.1-P4556,EVODEX.1-P4570,EVODEX.1-P4578,EVODEX.1-P4625,EVODEX.1-P4649,EVODEX.1-P4650,EVODEX.1-P4771,EVODEX.1-P4878,EVODEX.1-P5529,EVODEX.1-P5532"
EVODEX.1-M449,-83.03715000000001,"EVODEX.1-P4145,EVODEX.1-P5825,EVODEX.1-P5826,EVODEX.1-P5828,EVODEX.1-P5830"
EVODEX.1-M450,-281.27205,"EVODEX.1-P5575,EVODEX.1-P5577,EVODEX.1-P5582,EVODEX.1-P5598,EVODEX.1-P5602"
EVODEX.1-M451,281.27205,"EVODEX.1-P5572,EVODEX.1-P5579,EVODEX.1-P5580,EVODEX.1-P5584,EVODEX.1-P5594"
EVODEX.1-M452,-260.11618,"EVODEX.1-P4816,EVODEX.1-P4817,EVODEX.1-P4822,EVODEX.1-P4825,EVODEX.1-P5432"
EVODEX.1-M454,308.1107,"EVODEX.1-P4385,EVODEX.1-P4386,EVODEX.1-P4388,EVODEX.1-P4390,EVODEX.1-P4391"
EVODEX.1-M455,-357.14239000000003,"EVODEX.1-P4394,EVODEX.1-P4395,EVODEX.1-P4398,EVODEX.1-P4401,EVODEX.1-P4403"
EVODEX.1-M456,-125.06301,"EVODEX.1-P4623,EVODEX.1-P4672,EVODEX.1-P4737,EVODEX.1-P4744,EVODEX.1-P4749"
EVODEX.1-M458,-211.02452,"EVODEX.1-P5197,EVODEX.1-P5220,EVODEX.1-P5231,EVODEX.1-P5232,EVODEX.1-P5237"
EVODEX.1-M166,-200.05864,"EVODEX.1-P4655,EVODEX.1-P4658,EVODEX.1-P4661,EVODEX.1-P4662,EVODEX.1-P5037,EVODEX.1-P5038,EVODEX.1-P5042,EVODEX.1-P5044,EVODEX.1-P5047,EVODEX.1-P5048"
EVODEX.1-M459,-154.07430000000002,"EVODEX.1-P4746,EVODEX.1-P4828,EVODEX.1-P4829,EVODEX.1-P4830,EVODEX.1-P4831"
EVODEX.1-M460,-142.07430000000002,"EVODEX.1-P4615,EVODEX.1-P5347,EVODEX.1-P5349,EVODEX.1-P5352,EVODEX.1-P5355"
EVODEX.1-M461,-168.08996000000002,"EVODEX.1-P4764,EVODEX.1-P4809,EVODEX.1-P4823,EVODEX.1-P4824,EVODEX.1-P4832"
EVODEX.1-M462,-155.07357,"EVODEX.1-P5114,EVODEX.1-P5117,EVODEX.1-P5196,EVODEX.1-P5222,EVODEX.1-P5227"
EVODEX.1-M463,-159.03547,"EVODEX.1-P4676,EVODEX.1-P4950,EVODEX.1-P4952,EVODEX.1-P4960,EVODEX.1-P4961"
EVODEX.1-M167,-184.12128,"EVODEX.1-P4739,EVODEX.1-P5023,EVODEX.1-P5025,EVODEX.1-P5027,EVODEX.1-P5033,EVODEX.1-P5106,EVODEX.1-P5333,EVODEX.1-P5350,EVODEX.1-P5359,EVODEX.1-P5361"
EVODEX.1-M465,-290.16316,"EVODEX.1-P4724,EVODEX.1-P4730,EVODEX.1-P4731,EVODEX.1-P4733,EVODEX.1-P4734"
EVODEX.1-M466,-260.12748,"EVODEX.1-P4747,EVODEX.1-P4997,EVODEX.1-P5272,EVODEX.1-P5279,EVODEX.1-P5280"
EVODEX.1-M81,18.994529999999997,"EVODEX.1-P5881,EVODEX.1-P5897,EVODEX.1-P5899,EVODEX.1-P5911,EVODEX.1-P5912,EVODEX.1-P5925,EVODEX.1-P5927,EVODEX.1-P5931,EVODEX.1-P5934,EVODEX.1-P5936,EVODEX.1-P5939,EVODEX.1-P5942,EVODEX.1-P5951,EVODEX.1-P5954,EVODEX.1-P5956"
EVODEX.1-M467,-830.4767599999999,"EVODEX.1-P5369,EVODEX.1-P5370,EVODEX.1-P5373,EVODEX.1-P5374,EVODEX.1-P5375"
EVODEX.1-M469,-297.11145000000005,"EVODEX.1-P4751,EVODEX.1-P4753,EVODEX.1-P4756,EVODEX.1-P4757,EVODEX.1-P4762"
EVODEX.1-M470,-75.97162999999999,"EVODEX.1-P4793,EVODEX.1-P5539,EVODEX.1-P5540,EVODEX.1-P5550,EVODEX.1-P5553"
EVODEX.1-M471,-250.14314000000002,"EVODEX.1-P4839,EVODEX.1-P4840,EVODEX.1-P4842,EVODEX.1-P4844,EVODEX.1-P4863"
EVODEX.1-M472,-269.17409,"EVODEX.1-P5177,EVODEX.1-P5178,EVODEX.1-P5179,EVODEX.1-P5182,EVODEX.1-P5185"
EVODEX.1-M580,-128.05864,EVODEX.1-P5506
EVODEX.1-M473,-283.18975,"EVODEX.1-P5153,EVODEX.1-P5157,EVODEX.1-P5159,EVODEX.1-P5163,EVODEX.1-P5167"
EVODEX.1-M474,-400.22254,"EVODEX.1-P5076,EVODEX.1-P5111,EVODEX.1-P5130,EVODEX.1-P5131,EVODEX.1-P5132"
EVODEX.1-M476,-281.10525,"EVODEX.1-P4885,EVODEX.1-P4886,EVODEX.1-P5290,EVODEX.1-P5351,EVODEX.1-P5397"
EVODEX.1-M477,-422.20687999999996,"EVODEX.1-P4943,EVODEX.1-P4944,EVODEX.1-P4945,EVODEX.1-P4999,EVODEX.1-P5061"
EVODEX.1-M478,-810.3816999999999,"EVODEX.1-P4852,EVODEX.1-P4853,EVODEX.1-P4854,EVODEX.1-P4855,EVODEX.1-P5003"
EVODEX.1-M479,-288.11107999999996,"EVODEX.1-P4869,EVODEX.1-P5028,EVODEX.1-P5029,EVODEX.1-P5031,EVODEX.1-P5041"
EVODEX.1-M480,-263.07939,"EVODEX.1-P4890,EVODEX.1-P5006,EVODEX.1-P5008,EVODEX.1-P5010,EVODEX.1-P5011"
EVODEX.1-M481,-614.34308,"EVODEX.1-P4990,EVODEX.1-P4991,EVODEX.1-P4992,EVODEX.1-P4993,EVODEX.1-P4994"
EVODEX.1-M482,-451.24329000000006,"EVODEX.1-P5327,EVODEX.1-P5328,EVODEX.1-P5329,EVODEX.1-P5330,EVODEX.1-P5331"
EVODEX.1-M483,-516.3176000000001,"EVODEX.1-P5004,EVODEX.1-P5193,EVODEX.1-P5224,EVODEX.1-P5225,EVODEX.1-P5226"
EVODEX.1-M484,-437.26405,"EVODEX.1-P5297,EVODEX.1-P5303,EVODEX.1-P5304,EVODEX.1-P5305,EVODEX.1-P5337"
EVODEX.1-M485,-507.21197000000006,"EVODEX.1-P5172,EVODEX.1-P5383,EVODEX.1-P5384,EVODEX.1-P5385,EVODEX.1-P5387"
EVODEX.1-M487,-507.28481,"EVODEX.1-P5056,EVODEX.1-P5057,EVODEX.1-P5058,EVODEX.1-P5059,EVODEX.1-P5060"
EVODEX.1-M489,-290.13804,"EVODEX.1-P5238,EVODEX.1-P5241,EVODEX.1-P5248,EVODEX.1-P5249,EVODEX.1-P5250"
EVODEX.1-M490,-498.28044,"EVODEX.1-P5244,EVODEX.1-P5245,EVODEX.1-P5246,EVODEX.1-P5251,EVODEX.1-P5252"
EVODEX.1-M491,260.12748,"EVODEX.1-P5092,EVODEX.1-P5206,EVODEX.1-P5271,EVODEX.1-P5275,EVODEX.1-P5278"
EVODEX.1-M492,-460.21853999999996,"EVODEX.1-P5072,EVODEX.1-P5082,EVODEX.1-P5084,EVODEX.1-P5087,EVODEX.1-P5173"
EVODEX.1-M493,460.21853999999996,"EVODEX.1-P5071,EVODEX.1-P5079,EVODEX.1-P5081,EVODEX.1-P5083,EVODEX.1-P5086"
EVODEX.1-M494,-649.33399,"EVODEX.1-P5415,EVODEX.1-P5424,EVODEX.1-P5425,EVODEX.1-P5427,EVODEX.1-P5431"
EVODEX.1-M495,-530.2167000000001,"EVODEX.1-P5134,EVODEX.1-P5135,EVODEX.1-P5136,EVODEX.1-P5137,EVODEX.1-P5138"
EVODEX.1-M497,-382.25822,"EVODEX.1-P5142,EVODEX.1-P5145,EVODEX.1-P5147,EVODEX.1-P5154,EVODEX.1-P5158"
EVODEX.1-M498,-493.23273,"EVODEX.1-P5389,EVODEX.1-P5390,EVODEX.1-P5420,EVODEX.1-P5421,EVODEX.1-P5430"
EVODEX.1-M499,-286.12784,"EVODEX.1-P5392,EVODEX.1-P5393,EVODEX.1-P5394,EVODEX.1-P5395,EVODEX.1-P5396"
EVODEX.1-M500,-793.39883,"EVODEX.1-P5212,EVODEX.1-P5213,EVODEX.1-P5214,EVODEX.1-P5215,EVODEX.1-P5216"
EVODEX.1-M502,-832.43488,"EVODEX.1-P5255,EVODEX.1-P5256,EVODEX.1-P5258,EVODEX.1-P5259,EVODEX.1-P5262"
EVODEX.1-M505,-859.4526500000001,"EVODEX.1-P5300,EVODEX.1-P5320,EVODEX.1-P5322,EVODEX.1-P5324,EVODEX.1-P5325"
EVODEX.1-M507,-309.20541000000003,"EVODEX.1-P5307,EVODEX.1-P5313,EVODEX.1-P5316,EVODEX.1-P5317,EVODEX.1-P5318"
EVODEX.1-M508,-782.39662,"EVODEX.1-P5363,EVODEX.1-P5364,EVODEX.1-P5365,EVODEX.1-P5366,EVODEX.1-P5367"
EVODEX.1-M509,-578.3219599999999,"EVODEX.1-P5377,EVODEX.1-P5378,EVODEX.1-P5379,EVODEX.1-P5380,EVODEX.1-P5381"
EVODEX.1-M510,-358.11654,"EVODEX.1-P5401,EVODEX.1-P5402,EVODEX.1-P5404,EVODEX.1-P5405,EVODEX.1-P5406"
EVODEX.1-M511,-287.07939,"EVODEX.1-P5400,EVODEX.1-P5403,EVODEX.1-P5407,EVODEX.1-P5408,EVODEX.1-P5409"
EVODEX.1-M512,-777.42905,"EVODEX.1-P5422,EVODEX.1-P5423,EVODEX.1-P5426,EVODEX.1-P5428,EVODEX.1-P5429"
EVODEX.1-M513,-226.07772000000003,"EVODEX.1-P5493,EVODEX.1-P5495,EVODEX.1-P5496,EVODEX.1-P5497,EVODEX.1-P5499"
EVODEX.1-M514,-107.00415000000001,"EVODEX.1-P5603,EVODEX.1-P5605,EVODEX.1-P5608,EVODEX.1-P5689,EVODEX.1-P5767"
EVODEX.1-M170,-17.966169999999998,"EVODEX.1-P6079,EVODEX.1-P6082,EVODEX.1-P6084,EVODEX.1-P6088,EVODEX.1-P6093,EVODEX.1-P6096,EVODEX.1-P6100,EVODEX.1-P6103,EVODEX.1-P6107,EVODEX.1-P6114"
EVODEX.1-M516,37.989059999999995,"EVODEX.1-P5890,EVODEX.1-P5906,EVODEX.1-P5908,EVODEX.1-P5915,EVODEX.1-P5955"
EVODEX.1-M174,661.09217,"EVODEX.1-P7162,EVODEX.1-P7489,EVODEX.1-P7505,EVODEX.1-P7509,EVODEX.1-P7510,EVODEX.1-P7512,EVODEX.1-P7514,EVODEX.1-P7517,EVODEX.1-P7519,EVODEX.1-P7523"
