bande_src,bande_dst,detecteur,delta_t,Hsat,vground
B4,B8,D02,0.745886681,791081.6402,6716.026777
B4,B8,D03,-0.734029875,791081.6402,6716.026777
B4,B8,D04,0.738313044,791081.6402,6716.026777
B4,B8,D05,-0.728953782,791081.6402,6716.026777
B4,B8,D06,0.735173948,791085.1295,6716.021793
B4,B8,D07,-0.728085003,791081.6402,6716.026777
B4,B8,D08,0.73585699,791081.6402,6716.026777
B4,B8,D09,-0.730215791,791081.6402,6716.026777
B4,B8,D10,0.740410398,791081.6402,6716.026777
B4,B8,D11,-0.738247917,791081.6402,6716.026777
B4,B8,D12,0.750337199,791081.6402,6716.026777
B4,B8a,D01,1.047528062,791081.6402,6716.026777
B4,B8a,D02,-1.057348011,791081.6402,6716.026777
B4,B8a,D03,1.034021028,791081.6402,6716.026777
B4,B8a,D04,-1.046616127,791081.6402,6716.026777
B4,B8a,D05,1.026433495,791081.6402,6716.026777
B4,B8a,D06,-1.041475315,791085.1295,6716.021793
B4,B8a,D07,1.024595741,791081.6402,6716.026777
B4,B8a,D08,-1.043054874,791081.6402,6716.026777
B4,B8a,D09,1.028844124,791081.6402,6716.026777
B4,B8a,D10,-1.050145459,791081.6402,6716.026777
B4,B8a,D11,1.038772186,791081.6402,6716.026777
B4,B8a,D12,-1.063611621,791081.6402,6716.026777
B4,B9,D01,1.589592773,791081.6402,6716.026777
B4,B9,D02,-1.589812359,791081.6402,6716.026777
B4,B9,D03,1.56894242,791081.6402,6716.026777
B4,B9,D04,-1.5739172,791081.6402,6716.026777
B4,B9,D05,1.557958735,791081.6402,6716.026777
B4,B9,D06,-1.565489573,791085.1295,6716.021793
B4,B9,D07,1.555186091,791081.6402,6716.026777
B4,B9,D08,-1.567646924,791081.6402,6716.026777
B4,B9,D09,1.561959812,791081.6402,6716.026777
B4,B9,D10,-1.57841251,791081.6402,6716.026777
B4,B9,D11,1.575964112,791081.6402,6716.026777
B4,B9,D12,-1.599022198,791081.6402,6716.026777
B4,B10,D01,-0.121786276,791081.6402,6716.026777
B4,B10,D02,0.158495419,791081.6402,6716.026777
B4,B10,D03,-0.122987789,791081.6402,6716.026777
B4,B10,D04,0.155839437,791081.6402,6716.026777
B4,B10,D05,-0.119078028,791081.6402,6716.026777
B4,B10,D06,0.157384507,791085.1295,6716.021793
B4,B10,D07,-0.118963452,791081.6402,6716.026777
B4,B10,D08,0.156279919,791081.6402,6716.026777
B4,B10,D09,-0.116543973,791081.6402,6716.026777
B4,B10,D10,0.158896996,791081.6402,6716.026777
B4,B10,D11,-0.120084912,791081.6402,6716.026777
B4,B10,D12,0.161594384,791081.6402,6716.026777
B4,B11,D01,0.501770104,791081.6402,6716.026777
B4,B11,D02,-0.472159459,791081.6402,6716.026777
B4,B11,D03,0.494147507,791081.6402,6716.026777
B4,B11,D04,-0.468479496,791081.6402,6716.026777
B4,B11,D05,0.492193579,791081.6402,6716.026777
B4,B11,D06,-0.463903155,791085.1295,6716.021793
B4,B11,D07,0.491315122,791081.6402,6716.026777
B4,B11,D08,-0.464293874,791081.6402,6716.026777
B4,B11,D09,0.496173269,791081.6402,6716.026777
B4,B11,D10,-0.464924743,791081.6402,6716.026777
B4,B11,D11,0.499570644,791081.6402,6716.026777
B4,B11,D12,-0.470452911,791081.6402,6716.026777
B4,B12,D01,1.125921658,791081.6402,6716.026777
B4,B12,D02,-1.102474433,791081.6402,6716.026777
B4,B12,D03,1.109954159,791081.6402,6716.026777
B4,B12,D04,-1.091858325,791081.6402,6716.026777
B4,B12,D05,1.102802088,791081.6402,6716.026777
B4,B12,D06,-1.084321097,791085.1295,6716.021793
B4,B12,D07,1.101411919,791081.6402,6716.026777
B4,B12,D08,-1.085291802,791081.6402,6716.026777
B4,B12,D09,1.107990378,791081.6402,6716.026777
B4,B12,D10,-1.090039205,791081.6402,6716.026777
B4,B12,D11,1.117547463,791081.6402,6716.026777
B4,B12,D12,-1.104407054,791081.6402,6716.026777
B5,B1,D01,1.058690412,791081.6402,6716.026777
B5,B1,D02,-1.053763726,791081.6402,6716.026777
B5,B1,D03,1.044663434,791081.6402,6716.026777
B5,B1,D04,-1.043802321,791081.6402,6716.026777
B5,B1,D05,1.037756,791081.6402,6716.026777
B5,B1,D06,-1.037425764,791085.1295,6716.021793
B5,B1,D07,1.03591812,791081.6402,6716.026777
B5,B1,D08,-1.039849447,791081.6402,6716.026777
B5,B1,D09,1.040291439,791081.6402,6716.026777
B5,B1,D10,-1.046588823,791081.6402,6716.026777
B5,B1,D11,1.049804638,791081.6402,6716.026777
B5,B1,D12,-1.061422189,791081.6402,6716.026777
B5,B2,D01,-1.269555084,791081.6402,6716.026777
B5,B2,D02,1.269656182,791081.6402,6716.026777
B5,B2,D03,-1.252713982,791081.6402,6716.026777
B5,B2,D04,1.255578013,791081.6402,6716.026777
B5,B2,D05,-1.243417612,791081.6402,6716.026777
B5,B2,D06,1.251067354,791085.1295,6716.021793
B5,B2,D07,-1.241651373,791081.6402,6716.026777
B5,B2,D08,1.251292612,791081.6402,6716.026777
B5,B2,D09,-1.246653881,791081.6402,6716.026777
B5,B2,D10,1.25951768,791081.6402,6716.026777
B5,B2,D11,-1.259184269,791081.6402,6716.026777
B5,B2,D12,1.275471661,791081.6402,6716.026777
B5,B3,D01,-0.745280929,791081.6402,6716.026777
B5,B3,D02,0.746563566,791081.6402,6716.026777
B5,B3,D03,-0.734972032,791081.6402,6716.026777
B5,B3,D04,0.738404663,791081.6402,6716.026777
B5,B3,D05,-0.729670943,791081.6402,6716.026777
B5,B3,D06,0.735760189,791085.1295,6716.021793
B5,B3,D07,-0.728864966,791081.6402,6716.026777
B5,B3,D08,0.735969365,791081.6402,6716.026777
B5,B3,D09,-0.731432896,791081.6402,6716.026777
B5,B3,D10,0.740806368,791081.6402,6716.026777
B5,B3,D11,-0.740618249,791081.6402,6716.026777
B5,B3,D12,0.749898321,791081.6402,6716.026777
B5,B4,D01,-0.263354549,791081.6402,6716.026777
B5,B4,D02,0.262715469,791081.6402,6716.026777
B5,B4,D03,-0.259854053,791081.6402,6716.026777
B5,B4,D04,0.259421856,791081.6402,6716.026777
B5,B4,D05,-0.257971938,791081.6402,6716.026777
B5,B4,D06,0.258978291,791085.1295,6716.021793
B5,B4,D07,-0.257466732,791081.6402,6716.026777
B5,B4,D08,0.258348192,791081.6402,6716.026777
B5,B4,D09,-0.258465763,791081.6402,6716.026777
B5,B4,D10,0.260383319,791081.6402,6716.026777
B5,B4,D11,-0.261464521,791081.6402,6716.026777
B5,B4,D12,0.263219137,791081.6402,6716.026777
B5,B6,D01,0.26061584,791081.6402,6716.026777
B5,B6,D02,-0.265711413,791081.6402,6716.026777
B5,B6,D03,0.256923929,791081.6402,6716.026777
B5,B6,D04,-0.263304262,791081.6402,6716.026777
B5,B6,D05,0.255182955,791081.6402,6716.026777
B5,B6,D06,-0.26127972,791085.1295,6716.021793
B5,B6,D07,0.254852934,791081.6402,6716.026777
B5,B6,D08,-0.262513693,791081.6402,6716.026777
B5,B6,D09,0.256142735,791081.6402,6716.026777
B5,B6,D10,-0.263832419,791081.6402,6716.026777
B5,B6,D11,0.257682464,791081.6402,6716.026777
B5,B6,D12,-0.267459608,791081.6402,6716.026777
B5,B7,D01,0.52412715,791081.6402,6716.026777
B5,B7,D02,-0.529096525,791081.6402,6716.026777
B5,B7,D03,0.517015504,791081.6402,6716.026777
B5,B7,D04,-0.524130981,791081.6402,6716.026777
B5,B7,D05,0.513232641,791081.6402,6716.026777
B5,B7,D06,-0.520357697,791085.1295,6716.021793
B5,B7,D07,0.512630745,791081.6402,6716.026777
B5,B7,D08,-0.522400998,791081.6402,6716.026777
B5,B7,D09,0.514977745,791081.6402,6716.026777
B5,B7,D10,-0.525915955,791081.6402,6716.026777
B5,B7,D11,0.519614073,791081.6402,6716.026777
B5,B7,D12,-0.532912823,791081.6402,6716.026777
B5,B8,D01,-1.00762085,791081.6402,6716.026777
B5,B8,D02,1.008606896,791081.6402,6716.026777
B5,B8,D03,-0.993882321,791081.6402,6716.026777
B5,B8,D04,0.99773571,791081.6402,6716.026777
B5,B8,D05,-0.986925988,791081.6402,6716.026777
B5,B8,D06,0.994152219,791085.1295,6716.021793
B5,B8,D07,-0.985553183,791081.6402,6716.026777
B5,B8,D08,0.994205675,791081.6402,6716.026777
B5,B8,D09,-0.988684367,791081.6402,6716.026777
B5,B8,D10,1.000795791,791081.6402,6716.026777
B5,B8,D11,-0.999715873,791081.6402,6716.026777
B5,B8,D12,1.013562723,791081.6402,6716.026777
B5,B8a,D01,0.784168581,791081.6402,6716.026777
B5,B8a,D02,-0.794632864,791081.6402,6716.026777
B5,B8a,D03,0.774164801,791081.6402,6716.026777
B5,B8a,D04,-0.787193184,791081.6402,6716.026777
B5,B8a,D05,0.768460364,791081.6402,6716.026777
B5,B8a,D06,-0.782495211,791085.1295,6716.021793
B5,B8a,D07,0.767128115,791081.6402,6716.026777
B5,B8a,D08,-0.784706468,791081.6402,6716.026777
B5,B8a,D09,0.770376599,791081.6402,6716.026777
B5,B8a,D10,-0.789766156,791081.6402,6716.026777
B5,B8a,D11,0.777304244,791081.6402,6716.026777
B5,B8a,D12,-0.800404582,791081.6402,6716.026777
B5,B9,D01,1.326230914,791081.6402,6716.026777
B5,B9,D02,-1.327099327,791081.6402,6716.026777
B5,B9,D03,1.309084776,791081.6402,6716.026777
B5,B9,D04,-1.314494856,791081.6402,6716.026777
B5,B9,D05,1.299984407,791081.6402,6716.026777
B5,B9,D06,-1.30650954,791085.1295,6716.021793
B5,B9,D07,1.297718106,791081.6402,6716.026777
B5,B9,D08,-1.309298942,791081.6402,6716.026777
B5,B9,D09,1.303491763,791081.6402,6716.026777
B5,B9,D10,-1.318035146,791081.6402,6716.026777
B5,B9,D11,1.314494383,791081.6402,6716.026777
B5,B9,D12,-1.335820754,791081.6402,6716.026777
B5,B10,D01,-0.385140218,791081.6402,6716.026777
B5,B10,D02,0.421213117,791081.6402,6716.026777
B5,B10,D03,-0.382842232,791081.6402,6716.026777
B5,B10,D04,0.415261553,791081.6402,6716.026777
B5,B10,D05,-0.377048831,791081.6402,6716.026777
B5,B10,D06,0.416362842,791085.1295,6716.021793
B5,B10,D07,-0.376429765,791081.6402,6716.026777
B5,B10,D08,0.414626932,791081.6402,6716.026777
B5,B10,D09,-0.375009701,791081.6402,6716.026777
B5,B10,D10,0.419281442,791081.6402,6716.026777
B5,B10,D11,-0.381549232,791081.6402,6716.026777
B5,B10,D12,0.424818548,791081.6402,6716.026777
B5,B11,D01,0.238413688,791081.6402,6716.026777
B5,B11,D02,-0.209444219,791081.6402,6716.026777
B5,B11,D03,0.23429243,791081.6402,6716.026777
B5,B11,D04,-0.209056983,791081.6402,6716.026777
B5,B11,D05,0.23421967,791081.6402,6716.026777
B5,B11,D06,-0.204923726,791085.1295,6716.021793
B5,B11,D07,0.233846306,791081.6402,6716.026777
B5,B11,D08,-0.205945962,791081.6402,6716.026777
B5,B11,D09,0.237704142,791081.6402,6716.026777
B5,B11,D10,-0.204542068,791081.6402,6716.026777
B5,B11,D11,0.238100833,791081.6402,6716.026777
B5,B11,D12,-0.207239119,791081.6402,6716.026777
B5,B12,D01,0.862561641,791081.6402,6716.026777
B5,B12,D02,-0.83976099,791081.6402,6716.026777
B5,B12,D03,0.850097445,791081.6402,6716.026777
B5,B12,D04,-0.832435915,791081.6402,6716.026777
B5,B12,D05,0.844827715,791081.6402,6716.026777
B5,B12,D06,-0.825341345,791085.1295,6716.021793
B5,B12,D07,0.843943662,791081.6402,6716.026777
B5,B12,D08,-0.826944445,791081.6402,6716.026777
B5,B12,D09,0.8495225,791081.6402,6716.026777
B5,B12,D10,-0.829659175,791081.6402,6716.026777
B5,B12,D11,0.856079575,791081.6402,6716.026777
B5,B12,D12,-0.841199283,791081.6402,6716.026777
B6,B1,D01,0.798071518,791081.6402,6716.026777
B6,B1,D02,-0.78805665,791081.6402,6716.026777
B6,B1,D03,0.787738965,791081.6402,6716.026777
B6,B1,D04,-0.780498836,791081.6402,6716.026777
B6,B1,D05,0.782573401,791081.6402,6716.026777
B6,B1,D06,-0.776144927,791085.1295,6716.021793
B6,B1,D07,0.781067718,791081.6402,6716.026777
B6,B1,D08,-0.777334916,791081.6402,6716.026777
B6,B1,D09,0.784151319,791081.6402,6716.026777
B6,B1,D10,-0.782755298,791081.6402,6716.026777
B6,B1,D11,0.792127088,791081.6402,6716.026777
B6,B1,D12,-0.793964368,791081.6402,6716.026777
B6,B2,D01,-1.530168729,791081.6402,6716.026777
B6,B2,D02,1.535378104,791081.6402,6716.026777
B6,B2,D03,-1.509637215,791081.6402,6716.026777
B6,B2,D04,1.518885793,791081.6402,6716.026777
B6,B2,D05,-1.498600311,791081.6402,6716.026777
B6,B2,D06,1.512349591,791085.1295,6716.021793
B6,B2,D07,-1.496502999,791081.6402,6716.026777
B6,B2,D08,1.513809851,791081.6402,6716.026777
B6,B2,D09,-1.502794027,791081.6402,6716.026777
B6,B2,D10,1.52336072,791081.6402,6716.026777
B6,B2,D11,-1.516859801,791081.6402,6716.026777
B6,B2,D12,1.542951727,791081.6402,6716.026777
B6,B3,D01,-1.005896397,791081.6402,6716.026777
B6,B3,D02,1.012282816,791081.6402,6716.026777
B6,B3,D03,-0.99189731,791081.6402,6716.026777
B6,B3,D04,1.001711247,791081.6402,6716.026777
B6,B3,D05,-0.984854402,791081.6402,6716.026777
B6,B3,D06,0.997040537,791085.1295,6716.021793
B6,B3,D07,-0.983719811,791081.6402,6716.026777
B6,B3,D08,0.998483964,791081.6402,6716.026777
B6,B3,D09,-0.987576422,791081.6402,6716.026777
B6,B3,D10,1.00464308,791081.6402,6716.026777
B6,B3,D11,-0.998299928,791081.6402,6716.026777
B6,B3,D12,1.017368539,791081.6402,6716.026777
B6,B4,D01,-0.523970435,791081.6402,6716.026777
B6,B4,D02,0.528429654,791081.6402,6716.026777
B6,B4,D03,-0.516777108,791081.6402,6716.026777
B6,B4,D04,0.522726929,791081.6402,6716.026777
B6,B4,D05,-0.513154346,791081.6402,6716.026777
B6,B4,D06,0.520258706,791085.1295,6716.021793
B6,B4,D07,-0.512317014,791081.6402,6716.026777
B6,B4,D08,0.520863429,791081.6402,6716.026777
B6,B4,D09,-0.514605354,791081.6402,6716.026777
B6,B4,D10,0.524221025,791081.6402,6716.026777
B6,B4,D11,-0.519140242,791081.6402,6716.026777
B6,B4,D12,0.530688672,791081.6402,6716.026777
B6,B5,D01,-0.260618731,791081.6402,6716.026777
B6,B5,D02,0.26571527,791081.6402,6716.026777
B6,B5,D03,-0.256925947,791081.6402,6716.026777
B6,B5,D04,0.263306607,791081.6402,6716.026777
B6,B5,D05,-0.255183118,791081.6402,6716.026777
B6,B5,D06,0.261283329,791085.1295,6716.021793
B6,B5,D07,-0.254852402,791081.6402,6716.026777
B6,B5,D08,0.262517034,791081.6402,6716.026777
B6,B5,D09,-0.256141459,791081.6402,6716.026777
B6,B5,D10,0.263839361,791081.6402,6716.026777
B6,B5,D11,-0.257679412,791081.6402,6716.026777
B6,B5,D12,0.267468799,791081.6402,6716.026777
B6,B7,D01,0.263510933,791081.6402,6716.026777
B6,B7,D02,-0.263383401,791081.6402,6716.026777
B6,B7,D03,0.260091534,791081.6402,6716.026777
B6,B7,D04,-0.260825874,791081.6402,6716.026777
B6,B7,D05,0.258049657,791081.6402,6716.026777
B6,B7,D06,-0.259077393,791085.1295,6716.021793
B6,B7,D07,0.257777209,791081.6402,6716.026777
B6,B7,D08,-0.259887316,791081.6402,6716.026777
B6,B7,D09,0.258833893,791081.6402,6716.026777
B6,B7,D10,-0.26208318,791081.6402,6716.026777
B6,B7,D11,0.261929811,791081.6402,6716.026777
B6,B7,D12,-0.26545315,791081.6402,6716.026777
B6,B8,D01,-1.268233639,791081.6402,6716.026777
B6,B8,D02,1.274326563,791081.6402,6716.026777
B6,B8,D03,-1.250804365,791081.6402,6716.026777
B6,B8,D04,1.261042409,791081.6402,6716.026777
B6,B8,D05,-1.242108574,791081.6402,6716.026777
B6,B8,D06,1.25543278,791085.1295,6716.021793
B6,B8,D07,-1.240405268,791081.6402,6716.026777
B6,B8,D08,1.256721027,791081.6402,6716.026777
B6,B8,D09,-1.244825908,791081.6402,6716.026777
B6,B8,D10,1.264634312,791081.6402,6716.026777
B6,B8,D11,-1.257394701,791081.6402,6716.026777
B6,B8,D12,1.281035977,791081.6402,6716.026777
B6,B8a,D01,0.523549509,791081.6402,6716.026777
B6,B8a,D02,-0.528922085,791081.6402,6716.026777
B6,B8a,D03,0.517240526,791081.6402,6716.026777
B6,B8a,D04,-0.523887344,791081.6402,6716.026777
B6,B8a,D05,0.513277679,791081.6402,6716.026777
B6,B8a,D06,-0.521211658,791085.1295,6716.021793
B6,B8a,D07,0.512276564,791081.6402,6716.026777
B6,B8a,D08,-0.522190424,791081.6402,6716.026777
B6,B8a,D09,0.514234871,791081.6402,6716.026777
B6,B8a,D10,-0.525931287,791081.6402,6716.026777
B6,B8a,D11,0.519623357,791081.6402,6716.026777
B6,B8a,D12,-0.532945599,791081.6402,6716.026777
B6,B9,D01,1.065610328,791081.6402,6716.026777
B6,B9,D02,-1.061391548,791081.6402,6716.026777
B6,B9,D03,1.052158743,791081.6402,6716.026777
B6,B9,D04,-1.051190217,791081.6402,6716.026777
B6,B9,D05,1.044801388,791081.6402,6716.026777
B6,B9,D06,-1.045226308,791085.1295,6716.021793
B6,B9,D07,1.042865974,791081.6402,6716.026777
B6,B9,D08,-1.04678309,791081.6402,6716.026777
B6,B9,D09,1.047349217,791081.6402,6716.026777
B6,B9,D10,-1.054201564,791081.6402,6716.026777
B6,B9,D11,1.056810756,791081.6402,6716.026777
B6,B9,D12,-1.06836611,791081.6402,6716.026777
B6,B10,D01,-0.645754785,791081.6402,6716.026777
B6,B10,D02,0.686929501,791081.6402,6716.026777
B6,B10,D03,-0.639764346,791081.6402,6716.026777
B6,B10,D04,0.678566977,791081.6402,6716.026777
B6,B10,D05,-0.632230971,791081.6402,6716.026777
B6,B10,D06,0.677643251,791085.1295,6716.021793
B6,B10,D07,-0.631279629,791081.6402,6716.026777
B6,B10,D08,0.67714116,791081.6402,6716.026777
B6,B10,D09,-0.631149309,791081.6402,6716.026777
B6,B10,D10,0.683119524,791081.6402,6716.026777
B6,B10,D11,-0.639224262,791081.6402,6716.026777
B6,B10,D12,0.692291547,791081.6402,6716.026777
B6,B11,D01,-0.02220219,791081.6402,6716.026777
B6,B11,D02,0.056268295,791081.6402,6716.026777
B6,B11,D03,-0.022631651,791081.6402,6716.026777
B6,B11,D04,0.054248674,791081.6402,6716.026777
B6,B11,D05,-0.020963318,791081.6402,6716.026777
B6,B11,D06,0.056358399,791085.1295,6716.021793
B6,B11,D07,-0.021006741,791081.6402,6716.026777
B6,B11,D08,0.056569328,791081.6402,6716.026777
B6,B11,D09,-0.018438595,791081.6402,6716.026777
B6,B11,D10,0.059294638,791081.6402,6716.026777
B6,B11,D11,-0.019581697,791081.6402,6716.026777
B6,B11,D12,0.060224335,791081.6402,6716.026777
B6,B12,D01,0.601941039,791081.6402,6716.026777
B6,B12,D02,-0.574051603,791081.6402,6716.026777
B6,B12,D03,0.593171268,791081.6402,6716.026777
B6,B12,D04,-0.569130808,791081.6402,6716.026777
B6,B12,D05,0.58964463,791081.6402,6716.026777
B6,B12,D06,-0.564058734,791085.1295,6716.021793
B6,B12,D07,0.589091238,791081.6402,6716.026777
B6,B12,D08,-0.564429382,791081.6402,6716.026777
B6,B12,D09,0.59338037,791081.6402,6716.026777
B6,B12,D10,-0.56582398,791081.6402,6716.026777
B6,B12,D11,0.598398607,791081.6402,6716.026777
B6,B12,D12,-0.573739696,791081.6402,6716.026777
B7,B1,D01,0.534558797,791081.6402,6716.026777
B7,B1,D02,-0.524677055,791081.6402,6716.026777
B7,B1,D03,0.527647565,791081.6402,6716.026777
B7,B1,D04,-0.51967495,791081.6402,6716.026777
B7,B1,D05,0.524526145,791081.6402,6716.026777
B7,B1,D06,-0.517067648,791085.1295,6716.021793
B7,B1,D07,0.523293793,791081.6402,6716.026777
B7,B1,D08,-0.517446743,791081.6402,6716.026777
B7,B1,D09,0.525324846,791081.6402,6716.026777
B7,B1,D10,-0.520672951,791081.6402,6716.026777
B7,B1,D11,0.530211185,791081.6402,6716.026777
B7,B1,D12,-0.528514998,791081.6402,6716.026777
B7,B2,D01,-1.793680052,791081.6402,6716.026777
B7,B2,D02,1.79877518,791081.6402,6716.026777
B7,B2,D03,-1.769729723,791081.6402,6716.026777
B7,B2,D04,1.779716196,791081.6402,6716.026777
B7,B2,D05,-1.75664979,791081.6402,6716.026777
B7,B2,D06,1.771427632,791085.1295,6716.021793
B7,B2,D07,-1.754278073,791081.6402,6716.026777
B7,B2,D08,1.773699314,791081.6402,6716.026777
B7,B2,D09,-1.761621018,791081.6402,6716.026777
B7,B2,D10,1.785448997,791081.6402,6716.026777
B7,B2,D11,-1.778775843,791081.6402,6716.026777
B7,B2,D12,1.80841936,791081.6402,6716.026777
B7,B3,D01,-1.269408724,791081.6402,6716.026777
B7,B3,D02,1.275675953,791081.6402,6716.026777
B7,B3,D03,-1.251991372,791081.6402,6716.026777
B7,B3,D04,1.262540007,791081.6402,6716.026777
B7,B3,D05,-1.242907346,791081.6402,6716.026777
B7,B3,D06,1.256118144,791085.1295,6716.021793
B7,B3,D07,-1.241498261,791081.6402,6716.026777
B7,B3,D08,1.258371398,791081.6402,6716.026777
B7,B3,D09,-1.246409813,791081.6402,6716.026777
B7,B3,D10,1.266729289,791081.6402,6716.026777
B7,B3,D11,-1.26022676,791081.6402,6716.026777
B7,B3,D12,1.282831405,791081.6402,6716.026777
B7,B4,D01,-0.787482447,791081.6402,6716.026777
B7,B4,D02,0.791819389,791081.6402,6716.026777
B7,B4,D03,-0.77686853,791081.6402,6716.026777
B7,B4,D04,0.783553836,791081.6402,6716.026777
B7,B4,D05,-0.771201674,791081.6402,6716.026777
B7,B4,D06,0.779336224,791085.1295,6716.021793
B7,B4,D07,-0.770090773,791081.6402,6716.026777
B7,B4,D08,0.780751588,791081.6402,6716.026777
B7,B4,D09,-0.773431106,791081.6402,6716.026777
B7,B4,D10,0.786306519,791081.6402,6716.026777
B7,B4,D11,-0.781054931,791081.6402,6716.026777
B7,B4,D12,0.796148346,791081.6402,6716.026777
B7,B5,D01,-0.524133156,791081.6402,6716.026777
B7,B5,D02,0.5291028,791081.6402,6716.026777
B7,B5,D03,-0.517019949,791081.6402,6716.026777
B7,B5,D04,0.524134344,791081.6402,6716.026777
B7,B5,D05,-0.513233846,791081.6402,6716.026777
B7,B5,D06,0.520361299,791085.1295,6716.021793
B7,B5,D07,-0.512628436,791081.6402,6716.026777
B7,B5,D08,0.522406857,791081.6402,6716.026777
B7,B5,D09,-0.514970954,791081.6402,6716.026777
B7,B5,D10,0.525924671,791081.6402,6716.026777
B7,B5,D11,-0.51960115,791081.6402,6716.026777
B7,B5,D12,0.532926719,791081.6402,6716.026777
B7,B6,D01,-0.263510947,791081.6402,6716.026777
B7,B6,D02,0.263385704,791081.6402,6716.026777
B7,B6,D03,-0.260091685,791081.6402,6716.026777
B7,B6,D04,0.26082554,791081.6402,6716.026777
B7,B6,D05,-0.258049629,791081.6402,6716.026777
B7,B6,D06,0.259077272,791085.1295,6716.021793
B7,B6,D07,-0.257776543,791081.6402,6716.026777
B7,B6,D08,0.259886989,791081.6402,6716.026777
B7,B6,D09,-0.258831807,791081.6402,6716.026777
B7,B6,D10,0.262083556,791081.6402,6716.026777
B7,B6,D11,-0.26192717,791081.6402,6716.026777
B7,B6,D12,0.265454785,791081.6402,6716.026777
B7,B8,D01,-1.531743765,791081.6402,6716.026777
B7,B8,D02,1.537721741,791081.6402,6716.026777
B7,B8,D03,-1.510895831,791081.6402,6716.026777
B7,B8,D04,1.521871584,791081.6402,6716.026777
B7,B8,D05,-1.500157436,791081.6402,6716.026777
B7,B8,D06,1.514510458,791085.1295,6716.021793
B7,B8,D07,-1.498180951,791081.6402,6716.026777
B7,B8,D08,1.516608901,791081.6402,6716.026777
B7,B8,D09,-1.503655659,791081.6402,6716.026777
B7,B8,D10,1.526721296,791081.6402,6716.026777
B7,B8,D11,-1.519316843,791081.6402,6716.026777
B7,B8,D12,1.546500938,791081.6402,6716.026777
B7,B8a,D01,0.260035699,791081.6402,6716.026777
B7,B8a,D02,-0.265540587,791081.6402,6716.026777
B7,B8a,D03,0.257148826,791081.6402,6716.026777
B7,B8a,D04,-0.263061323,791081.6402,6716.026777
B7,B8a,D05,0.255229641,791081.6402,6716.026777
B7,B8a,D06,-0.262133818,791085.1295,6716.021793
B7,B8a,D07,0.254501361,791081.6402,6716.026777
B7,B8a,D08,-0.262301123,791081.6402,6716.026777
B7,B8a,D09,0.255405072,791081.6402,6716.026777
B7,B8a,D10,-0.263848259,791081.6402,6716.026777
B7,B8a,D11,0.257700258,791081.6402,6716.026777
B7,B8a,D12,-0.267494302,791081.6402,6716.026777
B7,B9,D01,0.802096207,791081.6402,6716.026777
B7,B9,D02,-0.798014379,791081.6402,6716.026777
B7,B9,D03,0.792065926,791081.6402,6716.026777
B7,B9,D04,-0.790365919,791081.6402,6716.026777
B7,B9,D05,0.786751997,791081.6402,6716.026777
B7,B9,D06,-0.786148658,791085.1295,6716.021793
B7,B9,D07,0.785090053,791081.6402,6716.026777
B7,B9,D08,-0.786893708,791081.6402,6716.026777
B7,B9,D09,0.788517772,791081.6402,6716.026777
B7,B9,D10,-0.792119778,791081.6402,6716.026777
B7,B9,D11,0.794882822,791081.6402,6716.026777
B7,B9,D12,-0.802919008,791081.6402,6716.026777
B7,B10,D01,-0.909265602,791081.6402,6716.026777
B7,B10,D02,0.950320719,791081.6402,6716.026777
B7,B10,D03,-0.899854559,791081.6402,6716.026777
B7,B10,D04,0.939394135,791081.6402,6716.026777
B7,B10,D05,-0.890277345,791081.6402,6716.026777
B7,B10,D06,0.936720708,791085.1295,6716.021793
B7,B10,D07,-0.889053022,791081.6402,6716.026777
B7,B10,D08,0.937028741,791081.6402,6716.026777
B7,B10,D09,-0.889975141,791081.6402,6716.026777
B7,B10,D10,0.945205946,791081.6402,6716.026777
B7,B10,D11,-0.901138144,791081.6402,6716.026777
B7,B10,D12,0.957755233,791081.6402,6716.026777
B7,B11,D01,-0.28571326,791081.6402,6716.026777
B7,B11,D02,0.31965427,791081.6402,6716.026777
B7,B11,D03,-0.282723567,791081.6402,6716.026777
B7,B11,D04,0.315075397,791081.6402,6716.026777
B7,B11,D05,-0.27901324,791081.6402,6716.026777
B7,B11,D06,0.315435957,791085.1295,6716.021793
B7,B11,D07,-0.278783472,791081.6402,6716.026777
B7,B11,D08,0.316457831,791081.6402,6716.026777
B7,B11,D09,-0.277270383,791081.6402,6716.026777
B7,B11,D10,0.321379681,791081.6402,6716.026777
B7,B11,D11,-0.281508784,791081.6402,6716.026777
B7,B11,D12,0.325680942,791081.6402,6716.026777
B7,B12,D01,0.3384261,791081.6402,6716.026777
B7,B12,D02,-0.310670484,791081.6402,6716.026777
B7,B12,D03,0.333077736,791081.6402,6716.026777
B7,B12,D04,-0.308305309,791081.6402,6716.026777
B7,B12,D05,0.331594563,791081.6402,6716.026777
B7,B12,D06,-0.304981186,791085.1295,6716.021793
B7,B12,D07,0.331315075,791081.6402,6716.026777
B7,B12,D08,-0.304540717,791081.6402,6716.026777
B7,B12,D09,0.334549873,791081.6402,6716.026777
B7,B12,D10,-0.303740401,791081.6402,6716.026777
B7,B12,D11,0.336475911,791081.6402,6716.026777
B7,B12,D12,-0.308287857,791081.6402,6716.026777
B8,B1,D01,2.066346153,791081.6402,6716.026777
B8,B1,D02,-2.062325619,791081.6402,6716.026777
B8,B1,D03,2.038558918,791081.6402,6716.026777
