bande_src,bande_dst,detecteur,delta_t,Hsat,vground
B8,B2,D03,-0.259871033,793291.5973,6712.43645
B8,B2,D04,0.259538047,793291.5973,6712.43645
B8,B2,D05,-0.25865781,793291.5973,6712.43645
B8,B2,D06,0.258140792,793291.5973,6712.43645
B8,B2,D07,-0.257446619,793291.5973,6712.43645
B8,B2,D08,0.258499551,793291.5973,6712.43645
B8,B2,D09,-0.257892251,793291.5973,6712.43645
B8,B2,D10,0.259876253,793291.5973,6712.43645
B8,B2,D11,-0.260091113,793280.818,6712.455077
B8,B2,D12,0.263208781,793280.818,6712.455077
B8,B3,D01,0.263182711,793280.818,6712.455077
B8,B3,D02,-0.263444519,793280.818,6712.455077
B8,B3,D03,0.260008737,793291.5973,6712.43645
B8,B3,D04,-0.260974096,793291.5973,6712.43645
B8,B3,D05,0.257254032,793291.5973,6712.43645
B8,B3,D06,-0.259352486,793291.5973,6712.43645
B8,B3,D07,0.257401297,793291.5973,6712.43645
B8,B3,D08,-0.259309624,793291.5973,6712.43645
B8,B3,D09,0.258455139,793291.5973,6712.43645
B8,B3,D10,-0.261375537,793291.5973,6712.43645
B8,B3,D11,0.260265284,793280.818,6712.455077
B8,B3,D12,-0.264539643,793280.818,6712.455077
B8,B4,D01,0.746996264,793280.818,6712.455077
B8,B4,D02,-0.7485416,793280.818,6712.455077
B8,B4,D03,0.737143701,793291.5973,6712.43645
B8,B4,D04,-0.740958874,793291.5973,6712.43645
B8,B4,D05,0.730958699,793291.5973,6712.43645
B8,B4,D06,-0.736807098,793291.5973,6712.43645
B8,B4,D07,0.729047755,793291.5973,6712.43645
B8,B4,D08,-0.737531424,793291.5973,6712.43645
B8,B4,D09,0.733083585,793291.5973,6712.43645
B8,B4,D10,-0.742763115,793291.5973,6712.43645
B8,B4,D11,0.739904993,793280.818,6712.455077
B8,B4,D12,-0.75186705,793280.818,6712.455077
B8,B5,D01,1.012597214,793280.818,6712.455077
B8,B5,D02,-1.011808857,793280.818,6712.455077
B8,B5,D03,0.999053292,793291.5973,6712.43645
B8,B5,D04,-1.001146237,793291.5973,6712.43645
B8,B5,D05,0.991353031,793291.5973,6712.43645
B8,B5,D06,-0.996088964,793291.5973,6712.43645
B8,B5,D07,0.989213593,793291.5973,6712.43645
B8,B5,D08,-0.996780398,793291.5973,6712.43645
B8,B5,D09,0.993562189,793291.5973,6712.43645
B8,B5,D10,-1.003224009,793291.5973,6712.43645
B8,B5,D11,1.003062427,793280.818,6712.455077
B8,B5,D12,-1.015875122,793280.818,6712.455077
B8,B6,D01,1.274325891,793280.818,6712.455077
B8,B6,D02,-1.279661565,793280.818,6712.455077
B8,B6,D03,1.257246161,793291.5973,6712.43645
B8,B6,D04,-1.265672288,793291.5973,6712.43645
B8,B6,D05,1.24759597,793291.5973,6712.43645
B8,B6,D06,-1.258957425,793291.5973,6712.43645
B8,B6,D07,1.244989382,793291.5973,6712.43645
B8,B6,D08,-1.260202189,793291.5973,6712.43645
B8,B6,D09,1.250195603,793291.5973,6712.43645
B8,B6,D10,-1.26830378,793291.5973,6712.43645
B8,B6,D11,1.261746731,793280.818,6712.455077
B8,B6,D12,-1.284754424,793280.818,6712.455077
B8,B7,D01,1.53857841,793280.818,6712.455077
B8,B7,D02,-1.543740835,793280.818,6712.455077
B8,B7,D03,1.518131832,793291.5973,6712.43645
B8,B7,D04,-1.527371513,793291.5973,6712.43645
B8,B7,D05,1.50683708,793291.5973,6712.43645
B8,B7,D06,-1.519077182,793291.5973,6712.43645
B8,B7,D07,1.503530614,793291.5973,6712.43645
B8,B7,D08,-1.520798182,793291.5973,6712.43645
B8,B7,D09,1.509493249,793291.5973,6712.43645
B8,B7,D10,-1.530049894,793291.5973,6712.43645
B8,B7,D11,1.523509362,793280.818,6712.455077
B8,B7,D12,-1.550231675,793280.818,6712.455077
B8,B8a,D01,1.801070301,793280.818,6712.455077
B8,B8a,D02,-1.812651854,793280.818,6712.455077
B8,B8a,D03,1.776967056,793291.5973,6712.43645
B8,B8a,D04,-1.79344209,793291.5973,6712.43645
B8,B8a,D05,1.763246565,793291.5973,6712.43645
B8,B8a,D06,-1.784099874,793291.5973,6712.43645
B8,B8a,D07,1.75956418,793291.5973,6712.43645
B8,B8a,D08,-1.78489815,793291.5973,6712.43645
B8,B8a,D09,1.766706148,793291.5973,6712.43645
B8,B8a,D10,-1.79572107,793291.5973,6712.43645
B8,B8a,D11,1.782343691,793280.818,6712.455077
B8,B8a,D12,-1.820014024,793280.818,6712.455077
B8,B9,D01,2.347930498,793280.818,6712.455077
B8,B9,D02,-2.342551792,793280.818,6712.455077
B8,B9,D03,2.316578809,793291.5973,6712.43645
B8,B9,D04,-2.317177225,793291.5973,6712.43645
B8,B9,D05,2.299945785,793291.5973,6712.43645
B8,B9,D06,-2.305784717,793291.5973,6712.43645
B8,B9,D07,2.294802796,793291.5973,6712.43645
B8,B9,D08,-2.307211257,793291.5973,6712.43645
B8,B9,D09,2.303772312,793291.5973,6712.43645
B8,B9,D10,-2.322513432,793291.5973,6712.43645
B8,B9,D11,2.324877127,793280.818,6712.455077
B8,B9,D12,-2.351824551,793280.818,6712.455077
B8,B10,D01,0.588321627,793280.818,6712.455077
B8,B10,D02,-0.625301261,793280.818,6712.455077
B8,B10,D03,0.580814281,793291.5973,6712.43645
B8,B10,D04,-0.618856583,793291.5973,6712.43645
B8,B10,D05,0.57826157,793291.5973,6712.43645
B8,B10,D06,-0.614953882,793291.5973,6712.43645
B8,B10,D07,0.576962511,793291.5973,6712.43645
B8,B10,D08,-0.614910236,793291.5973,6712.43645
B8,B10,D09,0.579955715,793291.5973,6712.43645
B8,B10,D10,-0.618820319,793291.5973,6712.43645
B8,B10,D11,0.584457288,793280.818,6712.455077
B8,B10,D12,-0.625844545,793280.818,6712.455077
B8,B11,D01,1.212201695,793280.818,6712.455077
B8,B11,D02,-1.261009408,793280.818,6712.455077
B8,B11,D03,1.196515358,793291.5973,6712.43645
B8,B11,D04,-1.248983194,793291.5973,6712.43645
B8,B11,D05,1.188678904,793291.5973,6712.43645
B8,B11,D06,-1.241495883,793291.5973,6712.43645
B8,B11,D07,1.186297003,793291.5973,6712.43645
B8,B11,D08,-1.242473169,793291.5973,6712.43645
B8,B11,D09,1.191881716,793291.5973,6712.43645
B8,B11,D10,-1.249570316,793291.5973,6712.43645
B8,B11,D11,1.202525159,793280.818,6712.455077
B8,B11,D12,-1.264622376,793280.818,6712.455077
B8,B12,D01,1.838677601,793280.818,6712.455077
B8,B12,D02,-1.894380636,793280.818,6712.455077
B8,B12,D03,1.814491661,793291.5973,6712.43645
B8,B12,D04,-1.875310976,793291.5973,6712.43645
B8,B12,D05,1.801891696,793291.5973,6712.43645
B8,B12,D06,-1.864432376,793291.5973,6712.43645
B8,B12,D07,1.798508043,793291.5973,6712.43645
B8,B12,D08,-1.865553945,793291.5973,6712.43645
B8,B12,D09,1.805434428,793291.5973,6712.43645
B8,B12,D10,-1.877739372,793291.5973,6712.43645
B8,B12,D11,1.822082463,793280.818,6712.455077
B8,B12,D12,-1.900492201,793280.818,6712.455077
B8a,B1,D01,0.277647855,793280.818,6712.455077
B8a,B1,D02,-0.25563723,793291.5973,6712.43645
B8a,B1,D03,0.274520387,793291.5973,6712.43645
B8a,B1,D04,-0.253341549,793291.5973,6712.43645
B8a,B1,D05,0.273115195,793291.5973,6712.43645
B8a,B1,D06,-0.251922734,793291.5973,6712.43645
B8a,B1,D07,0.272120812,793291.5973,6712.43645
B8a,B1,D08,-0.252744002,793291.5973,6712.43645
B8a,B1,D09,0.273311897,793291.5973,6712.43645
B8a,B1,D10,-0.254881281,793291.5973,6712.43645
B8a,B1,D11,0.27613093,793280.818,6712.455077
B8a,B1,D12,-0.25756556,793280.818,6712.455077
B8a,B2,D01,-2.063755726,793280.818,6712.455077
B8a,B2,D02,2.075326204,793291.5973,6712.43645
B8a,B2,D03,-2.03681181,793291.5973,6712.43645
B8a,B2,D04,2.053018142,793291.5973,6712.43645
B8a,B2,D05,-2.021907649,793291.5973,6712.43645
B8a,B2,D06,2.042247949,793291.5973,6712.43645
B8a,B2,D07,-2.017026387,793291.5973,6712.43645
B8a,B2,D08,2.04340213,793291.5973,6712.43645
B8a,B2,D09,-2.024614431,793291.5973,6712.43645
B8a,B2,D10,2.055644998,793291.5973,6712.43645
B8a,B2,D11,-2.042435924,793280.818,6712.455077
B8a,B2,D12,2.083335318,793280.818,6712.455077
B8a,B3,D01,-1.537852458,793280.818,6712.455077
B8a,B3,D02,1.549286792,793291.5973,6712.43645
B8a,B3,D03,-1.51696412,793291.5973,6712.43645
B8a,B3,D04,1.53249484,793291.5973,6712.43645
B8a,B3,D05,-1.506025063,793291.5973,6712.43645
B8a,B3,D06,1.524751919,793291.5973,6712.43645
B8a,B3,D07,-1.502197865,793291.5973,6712.43645
B8a,B3,D08,1.525592158,793291.5973,6712.43645
B8a,B3,D09,-1.508281368,793291.5973,6712.43645
B8a,B3,D10,1.534380832,793291.5973,6712.43645
B8a,B3,D11,-1.522087639,793280.818,6712.455077
B8a,B3,D12,1.555560789,793280.818,6712.455077
B8a,B4,D01,-1.054080816,793280.818,6712.455077
B8a,B4,D02,1.064158764,793291.5973,6712.43645
B8a,B4,D03,-1.039851639,793291.5973,6712.43645
B8a,B4,D04,1.05249893,793291.5973,6712.43645
B8a,B4,D05,-1.032334132,793291.5973,6712.43645
B8a,B4,D06,1.047294526,793291.5973,6712.43645
B8a,B4,D07,-1.030560059,793291.5973,6712.43645
B8a,B4,D08,1.047369663,793291.5973,6712.43645
B8a,B4,D09,-1.033666731,793291.5973,6712.43645
B8a,B4,D10,1.05298127,793291.5973,6712.43645
B8a,B4,D11,-1.042479589,793280.818,6712.455077
B8a,B4,D12,1.068208914,793280.818,6712.455077
B8a,B5,D01,-0.788438382,793280.818,6712.455077
B8a,B5,D02,0.800888767,793291.5973,6712.43645
B8a,B5,D03,-0.77790149,793291.5973,6712.43645
B8a,B5,D04,0.792313231,793291.5973,6712.43645
B8a,B5,D05,-0.771890674,793291.5973,6712.43645
B8a,B5,D06,0.788015692,793291.5973,6712.43645
B8a,B5,D07,-0.770356098,793291.5973,6712.43645
B8a,B5,D08,0.788118676,793291.5973,6712.43645
B8a,B5,D09,-0.773156793,793291.5973,6712.43645
B8a,B5,D10,0.792517835,793291.5973,6712.43645
B8a,B5,D11,-0.779297232,793280.818,6712.455077
B8a,B5,D12,0.804178661,793280.818,6712.455077
B8a,B6,D01,-0.52674741,793280.818,6712.455077
B8a,B6,D02,0.533013165,793291.5973,6712.43645
B8a,B6,D03,-0.51973064,793291.5973,6712.43645
B8a,B6,D04,0.527777661,793291.5973,6712.43645
B8a,B6,D05,-0.515672639,793291.5973,6712.43645
B8a,B6,D06,0.525144167,793291.5973,6712.43645
B8a,B6,D07,-0.514601541,793291.5973,6712.43645
B8a,B6,D08,0.524697086,793291.5973,6712.43645
B8a,B6,D09,-0.516544723,793291.5973,6712.43645
B8a,B6,D10,0.527429892,793291.5973,6712.43645
B8a,B6,D11,-0.520638042,793280.818,6712.455077
B8a,B6,D12,0.535287565,793280.818,6712.455077
B8a,B7,D01,-0.262504656,793280.818,6712.455077
B8a,B7,D02,0.268934167,793291.5973,6712.43645
B8a,B7,D03,-0.25885851,793291.5973,6712.43645
B8a,B7,D04,0.266080346,793291.5973,6712.43645
B8a,B7,D05,-0.256440483,793291.5973,6712.43645
B8a,B7,D06,0.265026311,793291.5973,6712.43645
B8a,B7,D07,-0.256060414,793291.5973,6712.43645
B8a,B7,D08,0.264099884,793291.5973,6712.43645
B8a,B7,D09,-0.257241227,793291.5973,6712.43645
B8a,B7,D10,0.265679175,793291.5973,6712.43645
B8a,B7,D11,-0.258856945,793280.818,6712.455077
B8a,B7,D12,0.269793914,793280.818,6712.455077
B8a,B8,D01,-1.801036134,793280.818,6712.455077
B8a,B8,D02,1.81273036,793291.5973,6712.43645
B8a,B8,D03,-1.776971995,793291.5973,6712.43645
B8a,B8,D04,1.793467129,793291.5973,6712.43645
B8a,B8,D05,-1.763280774,793291.5973,6712.43645
B8a,B8,D06,1.784102608,793291.5973,6712.43645
B8a,B8,D07,-1.759605401,793291.5973,6712.43645
B8a,B8,D08,1.784903066,793291.5973,6712.43645
B8a,B8,D09,-1.76675041,793291.5973,6712.43645
B8a,B8,D10,1.795760965,793291.5973,6712.43645
B8a,B8,D11,-1.782381074,793280.818,6712.455077
B8a,B8,D12,1.820118144,793280.818,6712.455077
B8a,B9,D01,0.54684538,793280.818,6712.455077
B8a,B9,D02,-0.529920352,793291.5973,6712.43645
B8a,B9,D03,0.539596136,793291.5973,6712.43645
B8a,B9,D04,-0.523739368,793291.5973,6712.43645
B8a,B9,D05,0.536676887,793291.5973,6712.43645
B8a,B9,D06,-0.521683441,793291.5973,6712.43645
B8a,B9,D07,0.535214002,793291.5973,6712.43645
B8a,B9,D08,-0.522316026,793291.5973,6712.43645
B8a,B9,D09,0.537031082,793291.5973,6712.43645
B8a,B9,D10,-0.526800081,793291.5973,6712.43645
B8a,B9,D11,0.542486608,793280.818,6712.455077
B8a,B9,D12,-0.531848446,793280.818,6712.455077
B8a,B10,D01,-1.212706601,793280.818,6712.455077
B8a,B10,D02,1.187402236,793291.5973,6712.43645
B8a,B10,D03,-1.196139126,793291.5973,6712.43645
B8a,B10,D04,1.174598772,793291.5973,6712.43645
B8a,B10,D05,-1.184984591,793291.5973,6712.43645
B8a,B10,D06,1.169145118,793291.5973,6712.43645
B8a,B10,D07,-1.182604076,793291.5973,6712.43645
B8a,B10,D08,1.169991613,793291.5973,6712.43645
B8a,B10,D09,-1.186749857,793291.5973,6712.43645
B8a,B10,D10,1.176926033,793291.5973,6712.43645
B8a,B10,D11,-1.197873723,793280.818,6712.455077
B8a,B10,D12,1.194250025,793280.818,6712.455077
B8a,B11,D01,-0.588846567,793280.818,6712.455077
B8a,B11,D02,0.551665111,793291.5973,6712.43645
B8a,B11,D03,-0.580442247,793291.5973,6712.43645
B8a,B11,D04,0.544465584,793291.5973,6712.43645
B8a,B11,D05,-0.574568694,793291.5973,6712.43645
B8a,B11,D06,0.542604879,793291.5973,6712.43645
B8a,B11,D07,-0.573278447,793291.5973,6712.43645
B8a,B11,D08,0.542426349,793291.5973,6712.43645
B8a,B11,D09,-0.574844039,793291.5973,6712.43645
B8a,B11,D10,0.546163865,793291.5973,6712.43645
B8a,B11,D11,-0.579847629,793280.818,6712.455077
B8a,B11,D12,0.555430767,793280.818,6712.455077
B8a,B12,D01,0.037607635,793280.818,6712.455077
B8a,B12,D02,-0.081728342,793291.5973,6712.43645
B8a,B12,D03,0.037521136,793291.5973,6712.43645
B8a,B12,D04,-0.081870053,793291.5973,6712.43645
B8a,B12,D05,0.038641095,793291.5973,6712.43645
B8a,B12,D06,-0.080332812,793291.5973,6712.43645
B8a,B12,D07,0.038940147,793291.5973,6712.43645
B8a,B12,D08,-0.080655927,793291.5973,6712.43645
B8a,B12,D09,0.038725728,793291.5973,6712.43645
B8a,B12,D10,-0.082019384,793291.5973,6712.43645
B8a,B12,D11,0.039735239,793280.818,6712.455077
B8a,B12,D12,-0.080476813,793280.818,6712.455077
B9,B1,D01,-0.269210081,793280.818,6712.455077
B9,B1,D02,0.274291868,793291.5973,6712.43645
B9,B1,D03,-0.265075795,793291.5973,6712.43645
B9,B1,D04,0.270400804,793291.5973,6712.43645
B9,B1,D05,-0.263554745,793291.5973,6712.43645
B9,B1,D06,0.269762773,793291.5973,6712.43645
B9,B1,D07,-0.263102114,793291.5973,6712.43645
B9,B1,D08,0.269572273,793291.5973,6712.43645
B9,B1,D09,-0.263720789,793291.5973,6712.43645
B9,B1,D10,0.271919172,793291.5973,6712.43645
B9,B1,D11,-0.266353333,793280.818,6712.455077
B9,B1,D12,0.274285593,793280.818,6712.455077
B9,B2,D01,-2.610625763,793280.818,6712.455077
B9,B2,D02,2.605321731,793291.5973,6712.43645
B9,B2,D03,-2.57642835,793291.5973,6712.43645
B9,B2,D04,2.576788845,793291.5973,6712.43645
B9,B2,D05,-2.558599322,793291.5973,6712.43645
B9,B2,D06,2.563945141,793291.5973,6712.43645
B9,B2,D07,-2.552232482,793291.5973,6712.43645
B9,B2,D08,2.565721327,793291.5973,6712.43645
B9,B2,D09,-2.561626587,793291.5973,6712.43645
B9,B2,D10,2.582451099,793291.5973,6712.43645
B9,B2,D11,-2.584883542,793280.818,6712.455077
B9,B2,D12,2.615209723,793280.818,6712.455077
B9,B3,D01,-2.08472687,793280.818,6712.455077
B9,B3,D02,2.079263942,793291.5973,6712.43645
B9,B3,D03,-2.056575238,793291.5973,6712.43645
B9,B3,D04,2.056257365,793291.5973,6712.43645
B9,B3,D05,-2.042705997,793291.5973,6712.43645
B9,B3,D06,2.0464424,793291.5973,6712.43645
B9,B3,D07,-2.037412258,793291.5973,6712.43645
B9,B3,D08,2.047907041,793291.5973,6712.43645
B9,B3,D09,-2.045299003,793291.5973,6712.43645
B9,B3,D10,2.061183124,793291.5973,6712.43645
B9,B3,D11,-2.064542548,793280.818,6712.455077
B9,B3,D12,2.087429413,793280.818,6712.455077
B9,B4,D01,-1.600962901,793280.818,6712.455077
B9,B4,D02,1.594115036,793291.5973,6712.43645
B9,B4,D03,-1.57945801,793291.5973,6712.43645
B9,B4,D04,1.576253266,793291.5973,6712.43645
B9,B4,D05,-1.569007625,793291.5973,6712.43645
B9,B4,D06,1.568978129,793291.5973,6712.43645
B9,B4,D07,-1.565783182,793291.5973,6712.43645
B9,B4,D08,1.569679751,793291.5973,6712.43645
B9,B4,D09,-1.570692141,793291.5973,6712.43645
B9,B4,D10,1.579779483,793291.5973,6712.43645
B9,B4,D11,-1.584945163,793280.818,6712.455077
B9,B4,D12,1.600071935,793280.818,6712.455077
B9,B5,D01,-1.335296555,793280.818,6712.455077
B9,B5,D02,1.330846365,793291.5973,6712.43645
B9,B5,D03,-1.317508036,793291.5973,6712.43645
B9,B5,D04,1.316068516,793291.5973,6712.43645
B9,B5,D05,-1.308579104,793291.5973,6712.43645
B9,B5,D06,1.309707012,793291.5973,6712.43645
B9,B5,D07,-1.305562152,793291.5973,6712.43645
B9,B5,D08,1.310437154,793291.5973,6712.43645
B9,B5,D09,-1.310176575,793291.5973,6712.43645
B9,B5,D10,1.319321463,793291.5973,6712.43645
B9,B5,D11,-1.321763318,793280.818,6712.455077
B9,B5,D12,1.336040507,793280.818,6712.455077
B9,B6,D01,-1.073616166,793280.818,6712.455077
B9,B6,D02,1.062955112,793291.5973,6712.43645
B9,B6,D03,-1.059334277,793291.5973,6712.43645
B9,B6,D04,1.051526075,793291.5973,6712.43645
B9,B6,D05,-1.052352422,793291.5973,6712.43645
B9,B6,D06,1.046827793,793291.5973,6712.43645
B9,B6,D07,-1.04981683,793291.5973,6712.43645
B9,B6,D08,1.047009805,793291.5973,6712.43645
B9,B6,D09,-1.053570142,793291.5973,6712.43645
B9,B6,D10,1.054229304,793291.5973,6712.43645
B9,B6,D11,-1.063110436,793280.818,6712.455077
B9,B6,D12,1.067145827,793280.818,6712.455077
B9,B7,D01,-0.809368179,793280.818,6712.455077
B9,B7,D02,0.798880391,793291.5973,6712.43645
B9,B7,D03,-0.79845962,793291.5973,6712.43645
B9,B7,D04,0.789829962,793291.5973,6712.43645
B9,B7,D05,-0.793116935,793291.5973,6712.43645
B9,B7,D06,0.786714883,793291.5973,6712.43645
B9,B7,D07,-0.791275643,793291.5973,6712.43645
B9,B7,D08,0.78641653,793291.5973,6712.43645
B9,B7,D09,-0.794266262,793291.5973,6712.43645
B9,B7,D10,0.792480091,793291.5973,6712.43645
B9,B7,D11,-0.801330432,793280.818,6712.455077
B9,B7,D12,0.801649808,793280.818,6712.455077
B9,B8,D01,-2.347920232,793280.818,6712.455077
B9,B8,D02,2.342701612,793291.5973,6712.43645
B9,B8,D03,-2.316584954,793291.5973,6712.43645
B9,B8,D04,2.317228419,793291.5973,6712.43645
B9,B8,D05,-2.299960126,793291.5973,6712.43645
B9,B8,D06,2.305788258,793291.5973,6712.43645
B9,B8,D07,-2.294826802,793291.5973,6712.43645
B9,B8,D08,2.307213858,793291.5973,6712.43645
B9,B8,D09,-2.303771417,793291.5973,6712.43645
B9,B8,D10,2.322561469,793291.5973,6712.43645
B9,B8,D11,-2.324836395,793280.818,6712.455077
B9,B8,D12,2.351989009,793280.818,6712.455077
B9,B8a,D01,-0.546852849,793280.818,6712.455077
B9,B8a,D02,0.529929641,793291.5973,6712.43645
B9,B8a,D03,-0.539600347,793291.5973,6712.43645
B9,B8a,D04,0.523742537,793291.5973,6712.43645
B9,B8a,D05,-0.536686133,793291.5973,6712.43645
B9,B8a,D06,0.521679447,793291.5973,6712.43645
B9,B8a,D07,-0.535201394,793291.5973,6712.43645
B9,B8a,D08,0.522309567,793291.5973,6712.43645
B9,B8a,D09,-0.537020171,793291.5973,6712.43645
B9,B8a,D10,0.526795771,793291.5973,6712.43645
B9,B8a,D11,-0.54247485,793280.818,6712.455077
B9,B8a,D12,0.531852285,793280.818,6712.455077
B9,B10,D01,-1.759574849,793280.818,6712.455077
B9,B10,D02,1.71735991,793291.5973,6712.43645
B9,B10,D03,-1.735750036,793291.5973,6712.43645
B9,B10,D04,1.698351358,793291.5973,6712.43645
B9,B10,D05,-1.721674295,793291.5973,6712.43645
B9,B10,D06,1.690822759,793291.5973,6712.43645
B9,B10,D07,-1.717807576,793291.5973,6712.43645
B9,B10,D08,1.692299112,793291.5973,6712.43645
B9,B10,D09,-1.723763763,793291.5973,6712.43645
B9,B10,D10,1.703722598,793291.5973,6712.43645
B9,B10,D11,-1.740331419,793280.818,6712.455077
B9,B10,D12,1.72611536,793280.818,6712.455077
B9,B11,D01,-1.135707337,793280.818,6712.455077
B9,B11,D02,1.081606684,793291.5973,6712.43645
B9,B11,D03,-1.12004696,793291.5973,6712.43645
B9,B11,D04,1.068212875,793291.5973,6712.43645
B9,B11,D05,-1.111256288,793291.5973,6712.43645
B9,B11,D06,1.064286997,793291.5973,6712.43645
B9,B11,D07,-1.108487032,793291.5973,6712.43645
B9,B11,D08,1.064739881,793291.5973,6712.43645
B9,B11,D09,-1.111864135,793291.5973,6712.43645
B9,B11,D10,1.072963882,793291.5973,6712.43645
B9,B11,D11,-1.122317776,793280.818,6712.455077
B9,B11,D12,1.087290916,793280.818,6712.455077
B9,B12,D01,-0.509244879,793280.818,6712.455077
B9,B12,D02,0.448203225,793291.5973,6712.43645
B9,B12,D03,-0.502078663,793291.5973,6712.43645
B9,B12,D04,0.441871607,793291.5973,6712.43645
B9,B12,D05,-0.498044172,793291.5973,6712.43645
B9,B12,D06,0.441346704,793291.5973,6712.43645
B9,B12,D07,-0.496263655,793291.5973,6712.43645
B9,B12,D08,0.44165574,793291.5973,6712.43645
B9,B12,D09,-0.498293713,793291.5973,6712.43645
B9,B12,D10,0.444778266,793291.5973,6712.43645
B9,B12,D11,-0.502739972,793280.818,6712.455077
B9,B12,D12,0.451376723,793280.818,6712.455077
B10,B1,D01,1.490377464,793280.818,6712.455077
B10,B1,D02,-1.443062385,793280.818,6712.455077
B10,B1,D03,1.470648558,793291.5973,6712.43645
B10,B1,D04,-1.427985631,793291.5973,6712.43645
B10,B1,D05,1.458079957,793291.5973,6712.43645
B10,B1,D06,-1.421125604,793291.5973,6712.43645
B10,B1,D07,1.454708516,793291.5973,6712.43645
B10,B1,D08,-1.422792395,793291.5973,6712.43645
B10,B1,D09,1.46001459,793291.5973,6712.43645
B10,B1,D10,-1.431845385,793280.818,6712.455077
B10,B1,D11,1.473966107,793280.818,6712.455077
B10,B1,D12,-1.45182194,793280.818,6712.455077
B10,B2,D01,-0.851055414,793280.818,6712.455077
B10,B2,D02,0.887775882,793280.818,6712.455077
B10,B2,D03,-0.840674929,793291.5973,6712.43645
B10,B2,D04,0.878305566,793291.5973,6712.43645
B10,B2,D05,-0.83692692,793291.5973,6712.43645
B10,B2,D06,0.872981584,793291.5973,6712.43645
B10,B2,D07,-0.834424446,793291.5973,6712.43645
B10,B2,D08,0.873277409,793291.5973,6712.43645
B10,B2,D09,-0.837874905,793291.5973,6712.43645
B10,B2,D10,0.878558229,793280.818,6712.455077
B10,B2,D11,-0.844569556,793280.818,6712.455077
B10,B2,D12,0.888864941,793280.818,6712.455077
B10,B3,D01,-0.32515508,793280.818,6712.455077
B10,B3,D02,0.361795139,793280.818,6712.455077
B10,B3,D03,-0.320841161,793291.5973,6712.43645
B10,B3,D04,0.357826907,793291.5973,6712.43645
B10,B3,D05,-0.321056698,793291.5973,6712.43645
B10,B3,D06,0.355534768,793291.5973,6712.43645
B10,B3,D07,-0.319603009,793291.5973,6712.43645
B10,B3,D08,0.355519977,793291.5973,6712.43645
B10,B3,D09,-0.321551269,793291.5973,6712.43645
B10,B3,D10,0.357358714,793280.818,6712.455077
B10,B3,D11,-0.324221579,793280.818,6712.455077
B10,B3,D12,0.361186076,793280.818,6712.455077
B10,B4,D01,0.158608516,793280.818,6712.455077
B10,B4,D02,-0.123259945,793280.818,6712.455077
B10,B4,D03,0.156255274,793291.5973,6712.43645
B10,B4,D04,-0.122118448,793291.5973,6712.43645
B10,B4,D05,0.15262178,793291.5973,6712.43645
B10,B4,D06,-0.121865693,793291.5973,6712.43645
B10,B4,D07,0.152027578,793291.5973,6712.43645
B10,B4,D08,-0.122639583,793291.5973,6712.43645
B10,B4,D09,0.15304014,793291.5973,6712.43645
B10,B4,D10,-0.123964687,793280.818,6712.455077
B10,B4,D11,0.155361934,793280.818,6712.455077
B10,B4,D12,-0.126056514,793280.818,6712.455077
B10,B5,D01,0.424284845,793280.818,6712.455077
B10,B5,D02,-0.386586106,793280.818,6712.455077
B10,B5,D03,0.418246307,793291.5973,6712.43645
B10,B5,D04,-0.382366136,793291.5973,6712.43645
B10,B5,D05,0.413095225,793291.5973,6712.43645
B10,B5,D06,-0.381227064,793291.5973,6712.43645
B10,B5,D07,0.412245885,793291.5973,6712.43645
B10,B5,D08,-0.381978635,793291.5973,6712.43645
B10,B5,D09,0.413577879,793291.5973,6712.43645
B10,B5,D10,-0.384518092,793280.818,6712.455077
B10,B5,D11,0.418561637,793280.818,6712.455077
B10,B5,D12,-0.390193964,793280.818,6712.455077
B10,B6,D01,0.685962833,793280.818,6712.455077
B10,B6,D02,-0.654379485,793280.818,6712.455077
B10,B6,D03,0.676400673,793291.5973,6712.43645
B10,B6,D04,-0.646841196,793291.5973,6712.43645
B10,B6,D05,0.669300703,793291.5973,6712.43645
B10,B6,D06,-0.644042745,793291.5973,6712.43645
B10,B6,D07,0.667992673,793291.5973,6712.43645
B10,B6,D08,-0.645346387,793291.5973,6712.43645
B10,B6,D09,0.670170877,793291.5973,6712.43645
B10,B6,D10,-0.649541466,793280.818,6712.455077
B10,B6,D11,0.677204211,793280.818,6712.455077
B10,B6,D12,-0.658991234,793280.818,6712.455077
B10,B7,D01,0.950214466,793280.818,6712.455077
B10,B7,D02,-0.918534944,793280.818,6712.455077
B10,B7,D03,0.937271286,793291.5973,6712.43645
B10,B7,D04,-0.908589837,793291.5973,6712.43645
B10,B7,D05,0.928530881,793291.5973,6712.43645
B10,B7,D06,-0.904200595,793291.5973,6712.43645
B10,B7,D07,0.926533764,793291.5973,6712.43645
B10,B7,D08,-0.905970706,793291.5973,6712.43645
B10,B7,D09,0.929483082,793291.5973,6712.43645
B10,B7,D10,-0.911306718,793280.818,6712.455077
B10,B7,D11,0.939002261,793280.818,6712.455077
B10,B7,D12,-0.924483843,793280.818,6712.455077
B10,B8,D01,-0.588353732,793280.818,6712.455077
B10,B8,D02,0.625312194,793280.818,6712.455077
B10,B8,D03,-0.58086226,793291.5973,6712.43645
B10,B8,D04,0.61884689,793291.5973,6712.43645
B10,B8,D05,-0.578322227,793291.5973,6712.43645
